ra,dec,z,iGrID
192.66624451,-9.03106976,0.015334,564
192.32902527,-9.10842037,0.0156937,564
192.37062073,-8.85062027,0.0155168,564
193.58276367,-9.11773968,0.0150524,564
193.79025269,-8.85855961,0.0155176,564
194.20375061,-8.52528954,0.0046696,32
193.41152954,-8.91166973,0.0150808,564
193.493927,-8.77571011,0.012952600000000002,1190
193.52180481,-8.62110043,0.0124523,1190
193.40002441,-8.63875008,0.012726799999999998,1190
192.90447998,-8.41022015,0.0133316,1190
193.06512451,-8.13286972,0.014844299999999996,1190
194.04216003,-8.15133953,0.0145787,7501
194.00790405,-8.12876034,0.0150158,7501
193.99943542,-8.07575035,0.014469,7501
193.80632019,-8.11975956,0.0137805,7501
193.90345764,-8.050860400000001,0.0135195,7501
193.87509155,-7.79441023,0.0149205,7501
194.16926575,-7.5627799,0.0054604,32
203.72674561,-8.44239998,0.0229279,1086
203.59153748,-8.27443981,0.0222593,1086
203.74765015,-8.09150982,0.022661,1086
220.60717773,3.23194003,0.0265356,2023
220.1920929,3.09880996,0.0259161,2023
220.24707031,3.13712001,0.0272925,2023
220.15802002,3.37704992,0.0270932,2023
220.21957397,3.41827011,0.0282893,2023
220.12243652,3.43278003,0.0252659,2023
220.17861938,3.46542001,0.0280764,2023
220.16255188,3.46960998,0.027383,2023
220.49472046,3.38995004,0.0263603,2023
220.38378906,3.59921002,0.0263282,2023
220.10826111,3.59890008,0.028871,2023
208.91116333,4.98484993,0.0048415,58
209.05001831,5.01446009,0.0050429,58
209.03015137,5.25474024,0.0047020000000000005,58
214.25422668,7.26013994,0.0257915,1388
214.66169739,7.37734985,0.0264018,1388
214.42698669,7.47663021,0.0242469,1388
214.47167969,7.55872011,0.0266008,1388
214.53840637,7.56451988,0.0254156,1388
214.516922,7.65480995,0.0247017,1388
213.08779907,8.50866032,0.0240394,8015
213.05308533,8.66193962,0.0249166,8015
213.12458801,8.64791965,0.0247888,8015
212.90116882,8.80970001,0.023633900000000003,8015
213.33283997,8.85054016,0.0247413,8015
192.81602478,-7.77026987,0.0141497,1190
192.75456238,-6.39305019,0.0061301,32
192.14961243,-5.80084991,0.005261399999999999,32
194.15048218,-6.81783009,0.005924100000000001,32
193.44042969,-6.62216997,0.0063874,32
197.5990448,-1.01045001,0.0197879,4921
196.91131592,-0.94243002,0.0191446,4921
196.95960999,-0.86830002,0.0191206,4921
197.20878601,-0.81722999,0.0190078,4921
197.23071289,-0.80159998,0.0201316,4921
197.26516724,-0.76604003,0.0182667,4921
193.33863831,1.26919997,0.0048517,38
194.50517273,1.57558,0.0047832000000000005,38
195.16307068,2.50143003,0.0042836,38
185.07237244,4.20143986,0.006949800000000001,8
185.47895813,4.4735899,0.006372399999999999,8
190.83390808,1.97836006,0.0055718,38
192.66246033,1.46417999,0.0053342,38
193.37155151,2.16832995,0.004565100000000001,38
192.45941162,2.85140991,0.0049479,38
190.70777893,2.6877799,0.0042463,38
189.6476593,2.65740991,0.0041315,38
190.09579468,3.11771011,0.0039629,38
191.27488708,3.05571008,0.0037299,38
192.29820251,3.38871002,0.0035065,38
190.73469543,3.67656994,0.0043492,38
190.62982178,3.96032,0.003571800000000001,38
193.95394897,4.30412006,0.0036147,38
193.31071472,4.463280200000002,0.0034866,38
191.943573,4.33608007,0.0043898,38
192.49121094,5.31142998,0.0032536,38
188.90249634,3.03451991,0.0049798,38
189.61842346,4.31914997,0.0037219,38
189.45166016,5.36844015,0.0045694,38
188.66256714,7.15726995,0.0030993,8
204.56610107,4.54255009,0.0239045,2574
204.80529785,4.62336016,0.0236676,2574
205.11335754,4.77376986,0.0239066,2574
205.34407043,5.04012012,0.0244397,2574
205.41383362,5.03287983,0.024275400000000003,2574
205.06706238,5.0762701,0.024122900000000003,2574
208.54692078,5.22720003,0.005749499999999999,58
208.36058044,5.20776987,0.0036007,58
208.74339294,5.33363008,0.0054829,58
210.46763611,8.78581047,0.0211247,2464
210.8032074,8.89558029,0.0189544,2464
210.49684143,8.93770981,0.0205765,2464
210.63713074,9.07970047,0.0209474,2464
210.64784241,9.11966991,0.0201298,2464
210.88018799,9.22089958,0.0209999,2464
210.70262146,9.34140968,0.020574900000000004,2464
210.67539978,9.34665012,0.0216794,2464
210.77973938,9.36310959,0.0208672,2464
210.86276245,9.4670496,0.019688,2464
210.94735718,9.52363968,0.0242866,2464
210.92132568,9.57345009,0.0232393,2464
212.68208313,8.99652004,0.0243602,8015
210.73213196,9.42066956,0.0207109,2464
210.54719543,9.43997955,0.0217309,2464
210.44197083,9.49024963,0.0216521,2464
210.4697876,9.63041019,0.0232355,2464
210.56138611,9.78223038,0.0233102,2464
210.43385315,9.86837006,0.0228712,2464
210.95011902,9.61056995,0.0240226,2464
192.77825928,10.91207981,0.004155699999999999,8
193.23353577,11.23079967,0.0043365,8
202.7154541,10.93922997,0.0223936,1522
202.69734192,11.20073032,0.0227059,1522
202.35813904,11.0079298,0.0236818,1522
202.31434631,11.20318985,0.0243218,1522
202.962677,11.2507,0.0239334,1522
202.760849,11.36682034,0.0231713,1522
202.30686951,11.27591991,0.022897,1522
202.16311646,11.38700962,0.0239489,1522
202.17355347,11.60842991,0.0253586,1522
202.37213135,11.62483025,0.02179,1522
202.37869263,11.74577045,0.0250852,1522
202.33984375,11.73511982,0.0239014,1522
202.35400391,11.78149986,0.024358,1522
202.35113525,11.79706955,0.022506400000000003,1522
201.21411133,13.73781013,0.0230614,1231
200.96833801,13.73346043,0.0223904,1231
200.75154114,13.95065022,0.0252204,1231
201.10070801,13.93754959,0.023732,1231
201.04173279,13.97647953,0.0239259,1231
201.12042236,14.09257984,0.025375400000000003,1231
166.3578949,-10.05935001,0.0292524,1579
166.12001038,-9.7913599,0.0278959,1579
166.72052002,-10.21912003,0.027639,1579
166.57878113,-10.05150032,0.0269692,1579
166.46138,-9.92529964,0.0275327,1579
166.41204834,-9.92385006,0.0275326,1579
166.42759705,-9.91668987,0.0277893,1579
165.43397522,-6.86042976,0.0324758,9463
165.22509766,-6.69790983,0.032352299999999994,9463
165.2999115,-6.66126013,0.0336626,9463
165.18911743,-6.57848978,0.0318523,9463
159.47647095,-7.20547009,0.0297106,4594
159.14730835,-7.11282015,0.028596100000000006,4594
159.23793030000004,-7.02388,0.0293632,4594
159.74543762,-7.05224991,0.0300783,4594
159.01306152,-6.96142006,0.0298157,4594
158.97325134,-6.92674017,0.0293622,4594
165.63015747,-6.87030983,0.0315627,9463
165.60243225,-6.70202017,0.0318061,9463
164.44404602,1.25355995,0.040387,10183
164.61116028,1.38288999,0.0420542,10183
164.73840332,1.43698001,0.0424444,10183
164.4309082,1.56728995,0.040386300000000014,10183
164.54573059,1.60465002,0.0396829,10183
164.55432129,1.60690999,0.039742900000000005,10183
164.56344604,1.61605,0.0405231,10183
164.46618652,1.67771006,0.0425668,10183
164.83557129,1.59882998,0.0402836,10183
165.00798035,1.77620006,0.0414472,10183
164.71464539,1.65061998,0.0410835,10183
164.77824402,1.88119996,0.0419767,10183
147.23388672,-5.49667978,0.0220984,2506
147.30293274,-5.33819008,0.021808900000000003,2506
147.43280029,-5.25948,0.0230764,2506
147.34197998,-5.19039011,0.0212426,2506
147.86386108,-5.10361004,0.0223764,2506
147.4135437,-5.16659021,0.022003,2506
147.53536987,-5.10709,0.0204875,2506
147.73535156,-4.99771023,0.0234753,2506
148.01847839,-4.99672985,0.0221776,2506
147.40470886,-4.93299007,0.0213263,2506
150.39764404,-2.99446011,0.0202166,4960
150.19767761,-3.01241994,0.0211052,4960
150.22329712,-2.97197008,0.0215953,4960
150.17288208,-2.95634007,0.021335,4960
150.04577637,-2.97619009,0.0231641,4960
149.95697021,-2.87737989,0.0223334,4960
150.11230469,-2.94724989,0.023171200000000003,4960
165.3533783,10.22951031,0.0365353,3783
165.58644104,10.24318027,0.0369024,3783
165.23930359,10.50557995,0.0379309,3783
165.15525818,10.43715954,0.0372808,3783
165.18902588,10.5532198,0.035005699999999994,3783
165.1998291,10.72821999,0.0371959,3783
161.69059753,11.81993961,0.004149100000000001,28
160.99055481,11.70361042,0.003678,28
162.11636353,12.53316021,0.0055158,28
162.07040405,12.62930012,0.0035007,28
161.95666504,12.58162975,0.0041911000000000006,28
162.72207642,13.41213989,0.0039532,28
161.92666626,13.98563957,0.0033603,28
181.41969299,1.57499003,0.02056,482
181.08332825,1.56763995,0.0220024,482
181.15859985,1.78768003,0.0246896,482
181.14173889,1.80157006,0.0198603,482
180.9359436,1.69509006,0.0213157,482
180.93482971,1.83597004,0.0205115,482
181.0791626,1.84844005,0.0250133,482
181.02490234,1.84702003,0.017556099999999998,482
181.11276245,1.89601004,0.020897400000000003,482
181.40713501,1.82816994,0.0220802,482
181.157547,2.07259989,0.0230212,482
180.80508423,1.95086002,0.020385,482
180.67781067,1.95228004,0.0184412,482
180.90673828,2.04688001,0.0201375,482
185.31866455,4.59568024,0.008687799999999999,8
185.39199829,4.77953005,0.0082229,8
184.73403931,4.78598022,0.007759999999999999,8
184.94671631,5.28368998,0.00784,8
184.84249878,5.37629986,0.0094013,8
184.49754333,5.59864998,0.0098493,8
183.66047668,5.80571985,0.0080388,8
185.50537109,5.10007,0.007423699999999998,8
185.77575684,5.25041008,0.0067042,8
185.42279053,5.38483,0.008713799999999999,8
185.01541138,5.34137011,0.008443,8
184.98358154,5.34334993,0.0090803,8
185.0896759,5.38640022,0.0101902,8
185.40405273,5.76570988,0.0092293,8
186.32525635,5.74119997,0.0049072,8
186.78736877,5.88015985,0.004873399999999999,8
185.89561462,6.0817399000000005,0.005438800000000001,8
184.95602417,5.46339989,0.0090099,8
184.92631531,5.5381999,0.0062713000000000005,8
185.10118103,5.57279015,0.0042721,8
185.20195007,5.63976002,0.008333799999999999,8
184.77697754,5.72593021,0.010137299999999998,8
184.84623718,5.79481983,0.007928399999999999,8
184.89906311,5.84676981,0.0095089,8
184.84692383,5.82470989,0.008612100000000001,8
184.93876648,6.00588989,0.0086207,8
184.95495605,6.01497984,0.008063500000000001,8
184.84269714,6.09876013,0.007069800000000002,8
186.0309906,6.60748005,0.0035642,8
186.85992432,6.26267004,0.0059586000000000005,8
186.42773438,7.21676016,0.0044658,8
185.91119385,6.95397997,0.0044505000000000005,8
186.02305603,7.04129982,0.0052599,8
185.91252136,7.05397987,0.0036394,8
185.97277832,7.10720015,0.0041792,8
185.95201111,7.18546009,0.005836699999999999,8
186.11761475,7.31752014,0.005277899999999999,8
186.47554016,7.55487013,0.0050709,8
186.22888184,7.44450998,0.0037054,8
187.37609863,7.99287987,0.0057562,8
187.44499207,8.00041008,0.0044448,8
186.69468689,7.91900015,0.0057613,8
186.90284729,8.15433979,0.0046946,8
184.35758972,6.6900301,0.008564299999999999,8
183.97717285,6.40111017,0.0079775,8
185.55148315,7.14435005,0.0046153,8
184.29125977,7.19162989,0.0091826,8
184.14071655,7.46208,0.0097626,8
184.28204346,7.62438011,0.0087302,8
184.71205139,7.86188984,0.006461499999999999,8
185.03120422,7.69194984,0.0098828,8
185.68040466,8.19834995,0.0051427,8
186.66862488,8.43570042,0.0041476,8
186.06053162,8.53584957,0.0049216,8
185.5234375,9.04356956,0.0047688,8
185.67593384,9.33281994,0.0052965,8
188.51261902,7.69914007,0.0026073,8
188.58462524,8.19775963,0.007661199999999998,8
187.74891663,8.07793999,0.006920699999999999,8
187.71414185,8.36011982,0.0043842,8
187.33880615,8.15659046,0.0052653,8
188.37615967,8.65445995,0.005188399999999999,8
187.36669922,8.75016022,0.0030769,8
187.66928101,9.01566982,0.0040573,8
186.69676208,8.88457966,0.0053624,8
187.16897583,9.25893021,0.0039961,8
187.06642151,9.43630028,0.0022645,8
186.79827881,9.42055035,0.0025733,8
186.71090698,9.58417988,0.003964,8
186.34239197,10.01671982,0.0042774,8
186.49147034,10.05373001,0.0044897,8
187.01622009,9.80362034,0.0028865,8
188.05923462,10.25154972,0.0054384,8
187.5430603,10.77947998,0.0072235,8
188.4375,10.99571037,0.0051375,8
188.56164551,11.07159042,0.0056198,8
188.52526855,11.32126045,0.0055685000000000005,8
189.11247253,11.43929005,0.0048962,8
188.02586365,11.17642975,0.005573,8
188.09733582,11.26317978,0.006109000000000001,8
183.8768158,9.58495045,0.0031878,8
183.19354248,10.86596966,0.0023765,8
186.4611969,10.45899963,0.004744300000000001,8
185.8218689,11.36798,0.0063239,8
185.32409668,11.51107025,0.0022297,8
185.66056824,11.80088043,0.0058818,8
186.86065674,11.10754013,0.004160499999999999,8
187.34371948,11.43383026,0.0055528,8
187.18043518,11.75492001,0.0016354,8
187.06190491,11.78989029,0.0033073,8
187.73805237,11.48355007,0.0027542,8
187.88554382,11.62475014,0.004567,8
187.74058533,12.27046013,0.0015914000000000002,8
187.57260132,12.32853985,0.005592,8
187.49615479,12.34867954,0.007624,8
187.70593262,12.39109993,0.0054505000000000005,8
187.63320923,12.49018955,0.0062777,8
186.23095703,11.70427036,0.0042508,8
186.00648499,12.20499039,0.0087825,8
187.03579712,12.09325981,0.007505500000000002,8
186.86401367,12.29032993,0.0042127,8
186.97319031,12.29323006,0.0035114000000000005,8
186.92175293,12.3159399,0.0048126,8
186.80566406,12.73480988,0.007402600000000001,8
186.63438416,12.61085033,0.0013965,8
186.44508362,12.66207027,0.0095171,8
186.94021606,13.00858974,0.0013283,8
186.91874695,13.07900047,0.0037632,8
185.51502991,12.74085045,0.007511,8
185.51705933,12.78724957,0.0061729,8
186.42376709,12.81040001,0.0028877,8
186.26574707,12.88696003,0.0046329,8
186.54922485,12.94596958,0.00028050000000000004,8
186.53149414,13.11279011,0.0018807,8
184.93865967,12.79833031,0.0044717,8
175.8706665,10.16178989,0.0213773,1791
175.92396545,10.24553013,0.02126,1791
175.59887695,10.26412964,0.022765,1791
175.54620361,10.27775002,0.022068,1791
175.47064209,10.30440044,0.0214242,1791
175.5243988,10.35124969,0.0219041,1791
183.8203125,13.02383995,0.0034459000000000004,8
183.97685242,13.14939976,0.0015459000000000002,8
183.97200012,13.21580029,0.0019591,8
184.09384155,13.30704021,0.0018744,8
183.91401672,13.90151024,0.0008336,8
185.42698669,14.597760199999998,0.0047525,8
185.38659668,14.60606956,0.0048394,8
184.87742615,14.87769032,0.0056244,8
185.01365662,14.96146965,0.0056096,8
183.80227661,14.43284988,0.0044197,8
183.45121765,14.90046978,0.0006251000000000001,8
184.2975769,15.32398987,0.0039697,8
191.81362915,10.20347977,0.0046954,8
192.06282043,10.98361969,0.0049354,8
191.133255,11.19052029,0.004685,8
190.69761658,11.4424696,0.004957199999999999,8
190.91670227,11.5526104,0.0047979,8
190.8855896,11.58246994,0.005725399999999999,8
193.07318115,11.31365967,0.005548399999999999,8
190.24407959,11.1843996,0.003171,8
190.31550598,11.38718987,0.0029356,8
190.50967407,11.64692974,0.002442,8
190.53608704,11.75440025,0.0017572,8
190.78187561,12.05107021,0.0077915000000000015,8
190.30168152,11.8866396,0.0086471,8
190.23983765,11.91211987,0.0065457,8
190.74064636,12.28676033,0.0066627,8
189.43165588,11.81809044,0.0061423,8
188.8775177,12.22091961,0.0023541,8
188.90821838,12.2639904,0.0049924,8
190.49723816,12.94291973,0.0048187,8
190.98599243,13.126350400000002,0.0045566,8
190.71846008,13.2572298,0.0044578000000000005,8
191.12242126,13.49862003,0.002618,8
188.91618347,12.55603981,0.0022148000000000003,8
188.86349487,12.75037956,0.0035415,8
188.56604004,13.07551003,0.0013797,8
189.20756531,13.16287041,0.0002901,8
188.04371643,13.41963959,0.0029523,8
187.26254272,13.18385029,0.0075298,8
187.23976135,13.24192047,0.0032061,8
187.45365906,13.42932034,0.008570900000000001,8
187.57646179,13.57750034,0.0039086,8
187.50944519,13.63644981,0.0056033,8
188.46502686,13.32252026,0.0064595,8
188.1842041,14.19610977,0.0073760000000000015,8
190.67066956,14.295849800000004,0.0020454,8
190.6555481,14.35713005,0.0020251,8
189.23487854,14.21735954,0.0021705,8
188.86012268,14.49631977,0.0026884,8
189.96629333,15.29780006,0.0031577,8
187.47309875,14.06863022,0.0063778,8
187.25010681,13.97856045,0.005118899999999999,8
187.37872314,14.04915047,0.0040466,8
188.28144836,14.57493973,0.004213199999999999,8
187.99673462,14.42041016,0.0086834,8
186.30133057,14.76220036,0.0056698,8
187.18035889,14.99944019,0.006639699999999999,8
186.76060486,15.46135998,0.0062486,8
187.97814941,15.12394047,0.0080644,8
188.48629761,15.354559900000002,0.0088364,8
188.71192932,15.55148029,0.0053503,8
188.2706604,16.26548958,0.0042402,8
190.92764282,16.39337921,0.0036653,8
185.63066101,15.537920000000002,0.0016047,8
186.31143188,15.60746956,0.0046424,8
185.83351135,15.82052994,0.0026788,8
185.41159058,15.74518967,0.005307500000000001,8
185.72874451,15.82238007,0.0063191,8
186.82046509,16.02452087,0.0067975,8
187.35978699,16.404769899999998,0.0062604,8
186.52967834,16.18087959,0.006858199999999999,8
187.71765137,16.75876045,0.00419,8
187.9148407,16.85277939,0.0060828,8
186.35623169,16.46999931,0.006776899999999999,8
185.99093628,16.69334984,0.005072699999999999,8
185.89709473,16.72225952,0.004239,8
187.12347412,17.08494949,0.007577500000000002,8
184.31222534,16.53138924,0.0041066,8
184.36352539,17.65056992,0.0042303,8
185.90501404,17.53758049,0.0048726,8
186.48178101,18.21393013,0.0041292,8
186.35021973,18.19108009,0.0034863,8
185.30371094,18.38240051,0.0040616,8
185.87426758,19.42697906,0.0045258,8
180.84809875,20.02209091,0.0224986,2337
181.0398407,20.18470001,0.026483,2337
181.05760193,20.20974922,0.0228629,2337
181.02568054,20.2350502,0.0221289,2337
181.13542175,20.20499992,0.0217584,2337
181.12355042,20.31623077,0.0235122,2337
181.00592041,20.23226929,0.0255185,2337
181.00405884,20.337469100000003,0.0238194,2337
181.03918457,20.34787941,0.0256074,2337
181.04707336,20.4097805,0.0249829,2337
181.37234497,20.24681091,0.0247061,2337
181.36634827,20.30883026,0.0254195,2337
181.45877075,20.47699928,0.0235459,2337
181.46447754,20.52198029,0.0248499,2337
181.40597534,20.55573082,0.0251634,2337
181.41705322,20.55565071,0.026614599999999995,2337
181.47599792,20.57253075,0.0249094,2337
181.51495361,20.60807037,0.0254393,2337
181.82701111,20.58375931,0.025524900000000003,2337
181.71401978,20.81867981,0.025333,2337
194.12132263,26.95698929,0.0244109,442
194.11601257,26.98748016,0.0224088,442
194.20695496,27.09390068,0.0239916,442
191.79873657,26.71346092,0.023471400000000003,5666
192.17523193,26.41723061,0.023962200000000003,5666
192.02124023,26.64606094,0.0230567,5666
192.4261322,26.8920002,0.0237781,5666
193.31704712,27.09445953,0.02146,442
193.92211914,27.25074005,0.0245628,442
193.56677246,27.30369949,0.0223898,442
193.7298584,27.41268921,0.0270682,442
193.6383667,27.63265991,0.0252982,442
192.10029602,26.85788918,0.0256161,5666
191.92481995,26.98163986,0.0247853,5666
171.62414551,16.86327934,0.0052293,68
170.72756958,16.59013939,0.0061332,68
169.49179077,17.44127083,0.0036751,68
168.61352539,17.26013947,0.0054548,68
169.21282959,17.79828072,0.0043725000000000005,68
169.19419861,18.01715088,0.0032565,68
169.22773743,18.05180931,0.004316899999999999,68
169.2456665,18.14859962,0.0052933,68
168.86230469,18.11035919,0.0038895,68
172.03921509,16.92046928,0.0047412,68
171.79658508,17.03027916,0.0050008000000000006,68
171.93313599,17.22410011,0.0049756,68
178.49861145,20.57247925,0.0236368,1709
176.37345886,19.40019989,0.0260363,1007
176.31542969,19.39215088,0.024431900000000003,1007
176.37471008,19.44466972,0.0223596,1007
176.21766663,19.45421028,0.0193309,1007
176.20892334,19.53281975,0.0220156,1007
176.27082825,19.60634995,0.0226853,1007
176.26615906,19.62055969,0.0228086,1007
176.49476624,19.52907944,0.0193995,1007
176.77334595,19.83724022,0.0205167,1007
176.52574158,19.79023933,0.0199708,1007
176.45602417,19.76741028,0.0242979,1007
176.44218445,19.77382088,0.0190404,1007
176.2049408,19.79500961,0.0197514,1007
175.99815369,19.77897072,0.0197922,1007
176.08631897,19.82587051,0.0195746,1007
175.85227966,19.74984932,0.0214374,1007
175.9850769,19.89455986,0.0221063,1007
176.07890319999996,19.84466934,0.02234,1007
176.26612854,19.97364044,0.0179682,1007
176.08505249,19.98082924,0.0221986,1007
176.00900269,19.94981956,0.0218822,1007
175.98959351,19.95375061,0.0218155,1007
176.00900269,19.97184944,0.0221789,1007
176.02270508,19.99612999,0.0199302,1007
176.12727356,20.07662964,0.0234919,1007
176.19602966,20.12505913,0.0230443,1007
175.95462036,19.96838951,0.0235201,1007
176.0032196,20.02928925,0.0237696,1007
175.99571228,20.07704926,0.025634,1007
176.06871033,20.2168808,0.0235341,1007
176.07168579,20.22330093,0.0223264,1007
175.34298706,19.9626503,0.0229379,1007
175.68830872,20.03223991,0.0221691,1007
175.74620056,20.08688927,0.0211643,1007
175.45016479,20.10363007,0.0202075,1007
175.602005,20.11940956,0.0210476,1007
175.53787231,20.31571007,0.020312,1007
175.93324280000004,20.27267075,0.0240243,1007
176.91395569,19.93946075,0.021596200000000003,1007
178.23577881,20.47908974,0.0228213,1709
178.17759705,20.63129997,0.0232871,1709
178.12719727,20.62545013,0.0231138,1709
178.29571533,20.65883064,0.0239503,1709
178.33465576,20.75161934,0.0217708,1709
178.42366028,20.88246918,0.0242679,1709
178.19346619,20.98932076,0.0224862,1709
177.92727661,21.00268936,0.024582,1709
178.08303833,21.10222054,0.0235464,1709
176.55078125,20.39163017,0.024205,1007
176.34934998,20.3254509,0.024393,1007
176.27455139,20.4378109,0.0239518,1007
176.49945068,20.43893051,0.0254691,1007
176.49772644,20.44720078,0.0247818,1007
176.69664001,20.67539978,0.0244521,1007
176.36523438,20.80717087,0.0242182,1007
176.48165894,21.02552032,0.0235286,1007
170.93955994,17.81855965,0.0054018,68
170.01582336,18.35680962,0.0060916,68
169.57182312,18.84692955,0.0048598,68
170.25131226,24.30334091,0.0292457,3355
170.79452515,24.1372509,0.0263717,3355
170.60980225,24.29914093,0.0261999,3355
170.55921936,24.3002491,0.028404900000000007,3355
170.55529785,24.31726074,0.0267368,3355
170.79988098,24.56553078,0.027211000000000003,3355
171.02142334,24.61547089,0.0265931,3355
167.73275757,28.54375076,0.033046,3695
167.85078430000004,28.73060036,0.0328369,3695
167.80491638,28.69643021,0.0297483,3695
167.804245,28.71179008,0.0303452,3695
167.69932556,28.66024017,0.0300156,3695
167.67851257,28.69305992,0.0341416,3695
167.65608215,28.73269081,0.031796,3695
167.66012573,28.76770973,0.0357919,3695
180.43713379,20.3282299,0.0245859,14269
180.42469788,20.4050808,0.0239881,14269
180.82328796,20.63706017,0.0218457,14269
180.77955627,20.80541992,0.0248135,14269
180.48130798,20.74794006,0.0251555,14269
180.64122009,20.81555939,0.0233194,14269
178.3359375,21.02153015,0.0230892,1709
183.97950745,23.59552956,0.0224782,2514
184.123703,23.82774925,0.024003,2514
183.90637207,23.98185921,0.023368700000000003,2514
183.71438599,23.90649986,0.023233700000000003,2514
183.81626892,23.95819092,0.0232826,2514
183.52079773,24.06731033,0.0233497,2514
182.32476807,24.9675808,0.0229121,4343
182.19271851,24.94639969,0.0223758,4343
182.05476379,24.942819600000004,0.0236276,4343
182.03787231,25.07891083,0.025124200000000003,4343
182.02316284,25.23727989,0.0235378,4343
182.64285278,25.42737007,0.0229289,4343
182.2306366,25.1917305,0.023157,4343
182.47583008,25.31125069,0.024082,4343
182.02108765,25.59013939,0.0229433,4343
182.04981995,25.757240300000007,0.0249598,4343
182.06388855,25.81142998,0.0233543,4343
179.3371582,25.19537926,0.016039400000000002,887
179.77278137,24.98904037,0.014502100000000004,887
179.67761230000005,25.03672028,0.0154828,887
179.54229736,25.12223053,0.015875999999999998,887
179.75422668,25.22275925,0.015537100000000003,887
179.48756409,25.14447975,0.016166200000000002,887
179.40765381,25.24060059,0.0171196,887
179.45095825,25.27062988,0.0169356,887
179.66958618,25.31641006,0.0159735,887
181.6239624,27.94985008,0.0282725,1121
181.59387207,27.96503067,0.0296437,1121
181.62867737,28.13781929,0.0306623,1121
181.66217041,28.17421913,0.0291371,1121
181.52462769,28.23797035,0.028316200000000007,1121
181.52770996,28.25630951,0.030477800000000006,1121
184.53465271,28.17531967,0.004534600000000001,60
185.04252625,28.38899994,0.0264457,19235
184.9725647,28.38587952,0.027460400000000003,19235
184.96530151,28.42258072,0.02748,19235
184.91073608,28.49537086,0.0286438,19235
184.92333984,28.72477913,0.0263889,19235
184.92204285,28.82555008,0.025954,19235
185.60948181,29.2086792,0.0040058,60
185.175354,29.34593964,0.0030657,60
185.02841187,29.28050041,0.0031107,60
185.08654785,29.31088066,0.0042277,60
185.63349915,29.89532089,0.0041474,60
187.06428528,28.62030029,0.0031469,60
183.62388611,28.42345047,0.014128299999999996,964
183.34249878,28.51092911,0.013931799999999998,964
183.10145569,28.81707954,0.0139326,964
183.11213684,29.14922905,0.0143889,964
183.12947083,29.16856003,0.014341899999999998,964
183.07833862,29.17930984,0.0135813,964
184.40325928,29.60800934,0.003844,60
184.96110535,29.61470032,0.0040444,60
185.48693848,30.07424927,0.003055,60
182.3237915,29.92761993,0.0029828000000000003,60
186.6129303,31.22352028,0.0033010999999999995,60
176.64341736,33.10639954,0.0321865,3763
176.5422821,33.10873032,0.0331575,3763
176.59268188,33.16176987,0.0344644,3763
176.57411194,33.20449829,0.034136900000000005,3763
176.32632446,33.33583069,0.032144,3763
176.10739136,33.35506821,0.0319941,3763
175.91519165,33.41746902,0.032781,3763
176.05827332,33.51449966,0.032676,3763
176.01396179,33.53504181,0.0320352,3763
258.54058838,-23.53157997,0.0293321,732
258.35083008,-23.65413094,0.027766200000000005,732
258.32296753,-23.57472992,0.0295165,732
258.08804321,-23.49916077,0.0306575,732
257.93099976,-23.5182991,0.033340499999999995,732
258.03781128,-23.47402,0.0249521,732
258.09225464,-23.43464088,0.0255543,732
258.08288574,-23.40518951,0.0296975,732
258.07904053,-23.37199974,0.0275043,732
258.02914429,-23.40148926,0.0318217,732
258.59954834,-23.18018913,0.0301401,732
258.17739868,-23.40475082,0.0288723,732
258.11560059,-23.36965942,0.0295934,732
258.14920044,-23.32235909,0.0318658,732
258.50720215,-23.21743011,0.0285187,732
258.46646118,-23.05796051,0.0300591,732
257.83837891,-23.31380081,0.0274655,732
257.68328857,-23.23336029,0.0325681,732
257.67449951,-23.22639084,0.025372,732
258.08242798,-23.26156998,0.0299205,732
258.13864136,-23.12634087,0.0329622,732
257.980896,-23.16180992,0.0268891,732
257.93881226,-23.14570045,0.033312800000000004,732
258.20657349,-23.12239075,0.0273312,732
258.22933959999995,-22.95001984,0.0319901,732
257.93380737,-23.06105042,0.0274231,732
257.89993286,-23.05164909,0.0238739,732
257.98605347,-23.04737091,0.0305185,732
257.98849487,-23.03650093,0.032638299999999995,732
257.96377563,-23.02680016,0.0330888,732
257.90628052,-22.97941017,0.0287034,732
257.74353027,-22.99072075,0.0229569,732
258.49365234,-22.86566925,0.0294348,732
260.0425415,-19.15414047,0.0295277,4091
260.00009155,-19.10726929,0.0299851,4091
259.96261597,-19.04219055,0.0308689,4091
259.78417969,-18.9386692,0.030948900000000005,4091
259.74728394,-18.72628975,0.029225900000000006,4091
259.64779663,-18.44260979,0.0294172,4091
259.80813599,-18.19183922,0.0289533,4091
307.66470337,-2.32520008,0.0192007,1113
307.47042847,-2.19119,0.0179465,1113
307.4548645,-2.02895999,0.0179028,1113
308.06677246,-2.24917006,0.0188951,1113
307.86273193,-1.97472,0.0189535,1113
308.34039307,-2.03717995,0.0196405,1113
308.27545166,-2.0274899,0.0190215,1113
307.75674438,-1.93544996,0.019698,1113
312.00024414,-0.17979001,0.013118799999999998,688
311.45648193,0.17794999,0.0126113,688
311.85122681,0.30083001,0.0116462,688
311.82949829,0.32080999,0.0130095,688
311.79373169,0.36331001,0.0113968,688
311.89205933,0.41163,0.0115688,688
